,zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate,streetViewMetadataURL,streetViewURL
20,2069112793,2069112793,,https://photos.zillowstatic.com/fp/54320155bcb6e667ff8141bb93a9e809-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1751-Market-St-34-San-Francisco-CA-94103/2069112793_zpid/,"{'latitude': 37.771874, 'longitude': -122.422865}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated today', 'data': {'isFresh': True}}",,,,"1751 Market St #34, San Francisco, CA 94103",1751 Market St #34,CA,San Francisco,94103,2q3vy0xkmxf4h,,False,True,False,True,False,$,"$2,495/mo",2495.0,False,1.0,1.0,436.0,False,"{'homeInfo': {'zpid': 2069112793, 'streetAddress': '1751 Market St #34', 'zipcode': '94103', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.771874, 'longitude': -122.422865, 'price': 2495.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 436.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 108, 'isFeatured': True, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2625, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2495.0, 'timeOnZillow': 1628275380000, 'rentalRefreshTime': 1628300580000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 34'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
21,37.727776--122.152353,37.727776--122.152353,1001476369.0,https://photos.zillowstatic.com/fp/43cf5f488e43ca2acf870e0bb9768615-p_e.jpg,True,FOR_RENT,Fenix 424,/b/fenix-424-san-leandro-ca-5XjQ3G/,"{'latitude': 37.727776, 'longitude': -122.152353}","[{'price': '$2,095+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated today'}",,Fenix 424,True,"424 Callan Ave, San Leandro, CA",424 Callan Ave # a99m3jcsx,CA,San Leandro,94577,2wd3p577yms19,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
22,37.769756--122.429635,37.769756--122.429635,1001466681.0,https://photos.zillowstatic.com/fp/2708efdae3803834ceab3fadaf251d0f-p_e.jpg,True,FOR_RENT,400 Duboce,/b/400-duboce-san-francisco-ca-5XjKzX/,"{'latitude': 37.769756, 'longitude': -122.429635}","[{'price': '$2,895+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,400 Duboce,True,"400 Duboce Ave, San Francisco, CA",400 Duboce Ave # 112,CA,San Francisco,94117,2q2m77w17qu21,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
23,37.790777--122.421551,37.790777--122.421551,1013592128.0,https://photos.zillowstatic.com/fp/12f2fa84d7c17b0af7337869ade7d6ac-p_e.jpg,True,FOR_RENT,1650 California Street,/b/1650-california-street-san-francisco-ca-5ZqP9d/,"{'latitude': 37.790777, 'longitude': -122.421551}","[{'price': '$2,295+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,1650 California Street,True,"1650 California St, San Francisco, CA",1650 California St # rv1jqz90p,CA,San Francisco,94109,5bs78d38dy2am,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
24,37.820721--122.261339,37.820721--122.261339,2083913942.0,https://photos.zillowstatic.com/fp/b8c8be9371c38cadad93c1dfdd4ae1b3-p_e.jpg,True,FOR_RENT,The Broadway,/b/the-broadway-oakland-ca-9NTyqy/,"{'latitude': 37.820721, 'longitude': -122.261339}","[{'price': '$2,512+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,The Broadway,True,"3093 Broadway, Oakland, CA",3093 Broadway # 307,CA,Oakland,94611,kn26zgjqca8w,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
25,37.785563--122.420303,37.785563--122.420303,1004214860.0,https://photos.zillowstatic.com/fp/db110e36c817c5f740fb018b699f7612-p_e.jpg,True,FOR_RENT,1029 Geary St.,/b/1029-geary-st.-san-francisco-ca-5YCgZq/,"{'latitude': 37.785563, 'longitude': -122.420303}","[{'price': '$2,095+', 'beds': '1'}, {'price': '$2,495+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,1029 Geary St.,True,"1029 Geary St, San Francisco, CA",1029 Geary St # 8,CA,San Francisco,94109,29su7cqabh8dc,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
26,2077628129,2077628129,,https://photos.zillowstatic.com/fp/7c7300bc04ff490eaf385cebebd47cf6-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1319-Paru-St-D-Alameda-CA-94501/2077628129_zpid/,"{'latitude': 37.770717, 'longitude': -122.259073}",,"{'type': 'TIME_ON_INFO', 'text': '6 hours ago', 'data': {'isFresh': True}}",,,,"1319 Paru St #D, Alameda, CA 94501",1319 Paru St #D,CA,Alameda,94501,4egcfnydqer54,,False,False,False,True,False,$,"$2,300/mo",2300.0,False,1.0,1.0,925.0,False,"{'homeInfo': {'zpid': 2077628129, 'streetAddress': '1319 Paru St #D', 'zipcode': '94501', 'city': 'Alameda', 'state': 'CA', 'latitude': 37.770717, 'longitude': -122.259073, 'price': 2300.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 925.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 0, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2414, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2300.0, 'timeOnZillow': 1637620860000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# D'}}",False,False,ForRent,For Rent,,False,False,False,False,2021-12-01 00:00:00,,
27,37.771973--122.404304,37.771973--122.404304,2082852194.0,https://photos.zillowstatic.com/fp/be6fabd6f91cccb2116bf6b73741f91d-p_e.jpg,True,FOR_RENT,855 Brannan,/b/855-brannan-san-francisco-ca-9NJxcd/,"{'latitude': 37.771973, 'longitude': -122.404304}","[{'price': '$2,855+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,855 Brannan,True,"855 Brannan St, San Francisco, CA",855 Brannan St # 2-436,CA,San Francisco,94103,2992bq9fzhpua,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
28,37.793349--122.27278,37.793349--122.27278,2465003659.0,https://photos.zillowstatic.com/fp/608abd8ed70601ba248d02401702e2a7-p_e.jpg,True,FOR_RENT,Channel House,/b/channel-house-oakland-ca-BjbC68/,"{'latitude': 37.793349, 'longitude': -122.27278}","[{'price': '$2,845+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Channel House,True,"40 Harrison St, Oakland, CA",40 Harrison St # 252,CA,Oakland,94607,1njfx81ahnt6p,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
29,2088633680,2088633680,,https://photos.zillowstatic.com/fp/21c3c71e5bd3373cc2a5c4deaa1a10e4-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1838-Stockton-St-San-Francisco-CA-94133/2088633680_zpid/,"{'latitude': 37.802828, 'longitude': -122.409439}",,"{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isFresh': True}}",,,,"1838 Stockton St, San Francisco, CA 94133",1838 Stockton St,CA,San Francisco,94133,3aetu54u74a1c,,False,False,False,True,False,$,"$3,000/mo",3000.0,False,2.0,1.0,,False,"{'homeInfo': {'zpid': 2088633680, 'streetAddress': '1838 Stockton St', 'zipcode': '94133', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.802828, 'longitude': -122.409439, 'price': 3000.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 0, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 3476, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3000.0, 'timeOnZillow': 1637617800000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
30,37.785393--122.413894,37.785393--122.413894,1001465425.0,https://photos.zillowstatic.com/fp/a8a91738790c10841895375a80a7ecc2-p_e.jpg,True,FOR_RENT,For Rent,/b/555-ofarrell-st-san-francisco-ca-5XjKSv/,"{'latitude': 37.785393, 'longitude': -122.413894}","[{'price': '$1,795', 'beds': '1'}, {'price': '$2,095', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,True,"555 Ofarrell St, San Francisco, CA",555 Ofarrell St Apt 303,CA,San Francisco,94102,42tna7mmuj8mg,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,
31,37.79894--122.268919,37.79894--122.268919,2411478672.0,https://photos.zillowstatic.com/fp/d0eeb7e0226defa47b61dedfe9500e7a-p_e.jpg,True,FOR_RENT,Orion,/b/orion-oakland-ca-BXKFJS/,"{'latitude': 37.79894, 'longitude': -122.268919}","[{'price': '$2,859', 'beds': '1'}, {'price': '$2,733', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Orion,True,"255 9th Ave, Oakland, CA",255 9th Ave Apt 612,CA,Oakland,94606,5gr65nmspm3uk,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
32,37.812361--122.267985,37.812361--122.267985,2083924399.0,https://photos.zillowstatic.com/fp/39a8b5c4926870a0a7efd5d2357ef2a8-p_e.jpg,True,FOR_RENT,Rasa,/b/rasa-oakland-ca-9NV5CN/,"{'latitude': 37.812361, 'longitude': -122.267985}","[{'price': '$2,656+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Rasa,True,"459 23rd St, Oakland, CA",459 23rd St # 512,CA,Oakland,94612,3n10v9e9h1qdd,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
33,2082990989,2082990989,,https://photos.zillowstatic.com/fp/4be36779dfc26d4a1f95202808940f03-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/6301-Shellmound-St-G8SG07Y9Y-Emeryville-CA-94608/2082990989_zpid/,"{'latitude': 37.842544, 'longitude': -122.295096}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday', 'data': {'isFresh': True}}",,,,"6301 Shellmound St #G8SG07Y9Y, Emeryville, CA 94608",6301 Shellmound St #G8SG07Y9Y,CA,Emeryville,94608,4gdkckvnxsr9r,,False,True,False,True,False,$,"$2,980+/mo",2980.0,False,1.0,1.0,773.0,False,"{'homeInfo': {'zpid': 2082990989, 'streetAddress': '6301 Shellmound St #G8SG07Y9Y', 'zipcode': '94608', 'city': 'Emeryville', 'state': 'CA', 'latitude': 37.842544, 'longitude': -122.295096, 'price': 2980.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 773.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 24, 'isFeatured': True, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 3454, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2980.0, 'timeOnZillow': 1635592380000, 'rentalRefreshTime': 1635617580000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# g8sg07y9y'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
34,37.76256--122.26949,37.76256--122.26949,1002225525.0,https://photos.zillowstatic.com/fp/ec69e670b5d4fbca5664cc8dfbc8cef0-p_e.jpg,True,FOR_RENT,For Rent,/b/south-shore-beach-%26-tennis-condominiums-alameda-ca-5Xrn49/,"{'latitude': 37.76256, 'longitude': -122.26949}","[{'price': '$2,000', 'beds': '1'}, {'price': '$2,500', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,True,"960 Shorepoint Ct, Alameda, CA",960 Shorepoint Ct Apt 315,CA,Alameda,94501,fqm132sypr89,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
35,2067476259,2067476259,,https://photos.zillowstatic.com/fp/bc7807e98eb1e48c6113fc9b8281f631-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1722-27th-Ave-UNIT-37-Oakland-CA-94601/2067476259_zpid/,"{'latitude': 37.783261, 'longitude': -122.228419}",,"{'type': 'TIME_ON_INFO', 'text': '10 hours ago', 'data': {'isFresh': True}}",,,,"1722 27th Ave UNIT 37, Oakland, CA 94601",1722 27th Ave UNIT 37,CA,Oakland,94601,12dk0rmyjn00j,,False,True,False,True,False,$,"$1,455/mo",1455.0,False,1.0,1.0,525.0,False,"{'homeInfo': {'zpid': 2067476259, 'streetAddress': '1722 27th Ave UNIT 37', 'zipcode': '94601', 'city': 'Oakland', 'state': 'CA', 'latitude': 37.783261, 'longitude': -122.228419, 'price': 1455.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 525.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 0, 'isFeatured': True, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1455.0, 'timeOnZillow': 1637607600000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 37'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
36,2078898803,2078898803,,https://photos.zillowstatic.com/fp/e1908a0c298a27663541e1bbab91f847-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/3337-17th-St-B-San-Francisco-CA-94110/2078898803_zpid/,"{'latitude': 37.763156, 'longitude': -122.420322}",,"{'type': 'TIME_ON_INFO', 'text': '10 hours ago', 'data': {'isFresh': True}}",,,,"3337 17th St #B, San Francisco, CA 94110",3337 17th St #B,CA,San Francisco,94110,uvc3f0xyd7h7,,False,False,False,True,False,$,"$2,495/mo",2495.0,False,1.0,1.0,,False,"{'homeInfo': {'zpid': 2078898803, 'streetAddress': '3337 17th St #B', 'zipcode': '94110', 'city': 'San Francisco', 'state': 'CA', 'latitude': 37.763156, 'longitude': -122.420322, 'price': 2495.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 0, 'isFeatured': False, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2400, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2495.0, 'timeOnZillow': 1637607540000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# B'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
37,37.814139--122.263527,37.814139--122.263527,2360680319.0,https://photos.zillowstatic.com/fp/d3b2290b2e57e81f2199b898bc16c589-p_e.jpg,True,FOR_RENT,Hanover Northgate,/b/hanover-northgate-oakland-ca-BMVS8N/,"{'latitude': 37.814139, 'longitude': -122.263527}","[{'price': '$2,362+', 'beds': '1'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,Hanover Northgate,True,"2450 Valdez St, Oakland, CA",2450 Valdez St Unit 609,CA,Oakland,94612,2xq8rqjjzf26j,True,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
38,37.763479--122.40755,37.763479--122.40755,1063905415.0,https://photos.zillowstatic.com/fp/3208e45096388dc8ceed429a2f60fb22-p_e.jpg,True,FOR_RENT,480 Potrero Ave,/b/480-potrero-ave-san-francisco-ca-5mY4JQ/,"{'latitude': 37.763479, 'longitude': -122.40755}","[{'price': '$2,540+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,480 Potrero Ave,True,"480 Potrero Ave, San Francisco, CA",480 Potrero Ave # 610,CA,San Francisco,94110,266dguuvrnh4q,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
39,2094114134,2094114134,,https://photos.zillowstatic.com/fp/67e5ebdf5db2041ae6c832dd2e51d178-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/1801-Shoreline-Dr-QPGHMRNMK-Alameda-CA-94501/2094114134_zpid/,"{'latitude': 37.759331, 'longitude': -122.261743}",,"{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday', 'data': {'isFresh': True}}",,,,"1801 Shoreline Dr #QPGHMRNMK, Alameda, CA 94501",1801 Shoreline Dr #QPGHMRNMK,CA,Alameda,94501,2excvqadsqqh1,,False,True,False,True,False,$,"$2,695+/mo",2695.0,False,1.0,1.0,750.0,False,"{'homeInfo': {'zpid': 2094114134, 'streetAddress': '1801 Shoreline Dr #QPGHMRNMK', 'zipcode': '94501', 'city': 'Alameda', 'state': 'CA', 'latitude': 37.759331, 'longitude': -122.261743, 'price': 2695.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'imageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_g.png', 'daysOnZillow': 1115, 'isFeatured': True, 'shouldHighlight': False, 'brokerId': 0, 'isRentalWithBasePrice': False, 'rentZestimate': 2199, 'listing_sub_type': {}, 'isUnmappable': False, 'mediumImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_c.png', 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2695.0, 'timeOnZillow': 1541292360000, 'rentalRefreshTime': 1541317560000, 'hiResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_f.png', 'watchImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_j.png', 'tvImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_m.png', 'tvCollectionImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_l.png', 'tvHighResImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_n.png', 'desktopWebHdpImageLink': 'https://www.zillowstatic.com/static/images/nophoto_p_h.png', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# qpghmrnmk'}}",False,False,ForRent,For Rent,,False,False,False,False,,,
40,37.78556--122.4194,37.78556--122.4194,1001475447.0,https://photos.zillowstatic.com/fp/3948b2318db1f35e82f83a9ff75f1471-p_e.jpg,True,FOR_RENT,Trinity Towers Apartments,/b/trinity-towers-apartments-san-francisco-ca-5XjPdR/,"{'latitude': 37.78556, 'longitude': -122.4194}","[{'price': '$2,199+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,Trinity Towers Apartments,True,"888 Ofarrell St, San Francisco, CA",888 Ofarrell St   Apt W0804,CA,San Francisco,94109,32brayt5f160q,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
